"","ErrorCode","Data.DATETIME","Data.CLOSE","Data.AMT","Code"
"515",0,2003-03-05,1217.888,NA,"000300.SH"
"516",0,2003-03-06,1202.44,NA,"000300.SH"
"517",0,2003-03-07,1198.744,NA,"000300.SH"
"518",0,2003-03-10,1178.153,NA,"000300.SH"
"519",0,2003-03-11,1177.802,NA,"000300.SH"
"520",0,2003-03-12,1182.417,NA,"000300.SH"
"521",0,2003-03-13,1175.157,NA,"000300.SH"
"522",0,2003-03-14,1177.61,NA,"000300.SH"
"523",0,2003-03-17,1179.234,NA,"000300.SH"
"524",0,2003-03-18,1173.789,NA,"000300.SH"
"525",0,2003-03-19,1180.228,NA,"000300.SH"
"526",0,2003-03-20,1175.861,NA,"000300.SH"
"527",0,2003-03-21,1185.422,NA,"000300.SH"
"528",0,2003-03-24,1187.641,NA,"000300.SH"
"529",0,2003-03-25,1176.095,NA,"000300.SH"
"530",0,2003-03-26,1171.199,NA,"000300.SH"
"531",0,2003-03-27,1201.371,NA,"000300.SH"
"532",0,2003-03-28,1199.264,NA,"000300.SH"
"533",0,2003-03-31,1215.168,NA,"000300.SH"
"534",0,2003-04-01,1223.559,NA,"000300.SH"
"535",0,2003-04-02,1222.971,NA,"000300.SH"
"536",0,2003-04-03,1215.34,NA,"000300.SH"
"537",0,2003-04-04,1223.558,NA,"000300.SH"
"538",0,2003-04-07,1217.924,NA,"000300.SH"
"539",0,2003-04-08,1221.567,NA,"000300.SH"
"540",0,2003-04-09,1243.057,NA,"000300.SH"
"541",0,2003-04-10,1255.237,NA,"000300.SH"
"542",0,2003-04-11,1274.998,NA,"000300.SH"
"543",0,2003-04-14,1306.513,NA,"000300.SH"
"544",0,2003-04-15,1317.288,NA,"000300.SH"
"545",0,2003-04-16,1304.1,NA,"000300.SH"
"546",0,2003-04-17,1307.715,NA,"000300.SH"
"547",0,2003-04-18,1300.411,NA,"000300.SH"
"548",0,2003-04-21,1274.61,NA,"000300.SH"
"549",0,2003-04-22,1274.685,NA,"000300.SH"
"550",0,2003-04-23,1254.131,NA,"000300.SH"
"551",0,2003-04-24,1218.685,NA,"000300.SH"
"552",0,2003-04-25,1205.381,NA,"000300.SH"
"553",0,2003-04-28,1250.681,NA,"000300.SH"
"554",0,2003-04-29,1231.565,NA,"000300.SH"
"555",0,2003-04-30,1239.952,NA,"000300.SH"
"556",0,2003-05-12,1251.309,NA,"000300.SH"
"557",0,2003-05-13,1216.426,NA,"000300.SH"
"558",0,2003-05-14,1243.103,NA,"000300.SH"
"559",0,2003-05-15,1273.37,NA,"000300.SH"
"560",0,2003-05-16,1274.258,NA,"000300.SH"
"561",0,2003-05-19,1275.861,NA,"000300.SH"
"562",0,2003-05-20,1261.327,NA,"000300.SH"
"563",0,2003-05-21,1259.015,NA,"000300.SH"
"564",0,2003-05-22,1270.432,NA,"000300.SH"
"565",0,2003-05-23,1283.668,NA,"000300.SH"
"566",0,2003-05-26,1292.69,NA,"000300.SH"
"567",0,2003-05-27,1293.681,NA,"000300.SH"
"568",0,2003-05-28,1277.692,NA,"000300.SH"
"569",0,2003-05-29,1294.772,NA,"000300.SH"
"570",0,2003-05-30,1300.865,NA,"000300.SH"
"571",0,2003-06-02,1300.486,NA,"000300.SH"
"572",0,2003-06-03,1285.652,NA,"000300.SH"
"573",0,2003-06-04,1296.444,NA,"000300.SH"
"574",0,2003-06-05,1279.539,NA,"000300.SH"
"575",0,2003-06-06,1262.064,NA,"000300.SH"
"576",0,2003-06-09,1249.165,NA,"000300.SH"
"577",0,2003-06-10,1255.928,NA,"000300.SH"
"578",0,2003-06-11,1278.265,NA,"000300.SH"
"579",0,2003-06-12,1273.513,NA,"000300.SH"
"580",0,2003-06-13,1277.323,NA,"000300.SH"
"581",0,2003-06-16,1273.558,NA,"000300.SH"
"582",0,2003-06-17,1268.924,NA,"000300.SH"
"583",0,2003-06-18,1266.721,NA,"000300.SH"
"584",0,2003-06-19,1253.681,NA,"000300.SH"
"585",0,2003-06-20,1244.656,NA,"000300.SH"
"586",0,2003-06-23,1231.938,NA,"000300.SH"
"587",0,2003-06-24,1235.123,NA,"000300.SH"
"588",0,2003-06-25,1226.643,NA,"000300.SH"
"589",0,2003-06-26,1238.48,NA,"000300.SH"
"590",0,2003-06-27,1220.736,NA,"000300.SH"
"591",0,2003-06-30,1214.547,NA,"000300.SH"
"592",0,2003-07-01,1215.199,NA,"000300.SH"
"593",0,2003-07-02,1227.952,NA,"000300.SH"
"594",0,2003-07-03,1231.166,NA,"000300.SH"
"595",0,2003-07-04,1229.975,NA,"000300.SH"
"596",0,2003-07-07,1232.076,NA,"000300.SH"
"597",0,2003-07-08,1239.848,NA,"000300.SH"
"598",0,2003-07-09,1231.798,NA,"000300.SH"
"599",0,2003-07-10,1257.815,NA,"000300.SH"
"600",0,2003-07-11,1255.934,NA,"000300.SH"
"601",0,2003-07-14,1251.089,NA,"000300.SH"
"602",0,2003-07-15,1254.364,NA,"000300.SH"
"603",0,2003-07-16,1259.896,NA,"000300.SH"
"604",0,2003-07-17,1269.398,NA,"000300.SH"
"605",0,2003-07-18,1241.574,NA,"000300.SH"
"606",0,2003-07-21,1232.145,NA,"000300.SH"
"607",0,2003-07-22,1235.299,NA,"000300.SH"
"608",0,2003-07-23,1239.445,NA,"000300.SH"
"609",0,2003-07-24,1231.023,NA,"000300.SH"
"610",0,2003-07-25,1218.666,NA,"000300.SH"
"611",0,2003-07-28,1213.148,NA,"000300.SH"
"612",0,2003-07-29,1219.762,NA,"000300.SH"
"613",0,2003-07-30,1221.757,NA,"000300.SH"
"614",0,2003-07-31,1222.737,NA,"000300.SH"
"615",0,2003-08-01,1226.239,NA,"000300.SH"
"616",0,2003-08-04,1240.07,NA,"000300.SH"
"617",0,2003-08-05,1239.046,NA,"000300.SH"
"618",0,2003-08-06,1232.936,NA,"000300.SH"
"619",0,2003-08-07,1232.974,NA,"000300.SH"
"620",0,2003-08-08,1218.112,NA,"000300.SH"
"621",0,2003-08-11,1222.201,NA,"000300.SH"
"622",0,2003-08-12,1225.855,NA,"000300.SH"
"623",0,2003-08-13,1210.561,NA,"000300.SH"
"624",0,2003-08-14,1203.244,NA,"000300.SH"
"625",0,2003-08-15,1201.323,NA,"000300.SH"
"626",0,2003-08-18,1197.986,NA,"000300.SH"
"627",0,2003-08-19,1201.664,NA,"000300.SH"
"628",0,2003-08-20,1195.681,NA,"000300.SH"
"629",0,2003-08-21,1194.629,NA,"000300.SH"
"630",0,2003-08-22,1191.432,NA,"000300.SH"
"631",0,2003-08-25,1177.297,NA,"000300.SH"
"632",0,2003-08-26,1179.329,NA,"000300.SH"
"633",0,2003-08-27,1178.401,NA,"000300.SH"
"634",0,2003-08-28,1169.38,NA,"000300.SH"
"635",0,2003-08-29,1178.574,NA,"000300.SH"
"636",0,2003-09-01,1199.814,NA,"000300.SH"
"637",0,2003-09-02,1197.298,NA,"000300.SH"
"638",0,2003-09-03,1198.441,NA,"000300.SH"
"639",0,2003-09-04,1196.501,NA,"000300.SH"
"640",0,2003-09-05,1183.913,NA,"000300.SH"
"641",0,2003-09-08,1177.829,NA,"000300.SH"
"642",0,2003-09-09,1172.051,NA,"000300.SH"
"643",0,2003-09-10,1176.036,NA,"000300.SH"
"644",0,2003-09-11,1176.927,NA,"000300.SH"
"645",0,2003-09-12,1164.18,NA,"000300.SH"
"646",0,2003-09-15,1152.357,NA,"000300.SH"
"647",0,2003-09-16,1159.716,NA,"000300.SH"
"648",0,2003-09-17,1147.304,NA,"000300.SH"
"649",0,2003-09-18,1148.082,NA,"000300.SH"
"650",0,2003-09-19,1149.287,NA,"000300.SH"
"651",0,2003-09-22,1141.139,NA,"000300.SH"
"652",0,2003-09-23,1147.289,NA,"000300.SH"
"653",0,2003-09-24,1150.492,NA,"000300.SH"
"654",0,2003-09-25,1136.692,NA,"000300.SH"
"655",0,2003-09-26,1131.295,NA,"000300.SH"
"656",0,2003-09-29,1116.547,NA,"000300.SH"
"657",0,2003-09-30,1127.144,NA,"000300.SH"
"658",0,2003-10-08,1131.27,NA,"000300.SH"
"659",0,2003-10-09,1128.767,NA,"000300.SH"
"660",0,2003-10-10,1155.42,NA,"000300.SH"
"661",0,2003-10-13,1151.778,NA,"000300.SH"
"662",0,2003-10-14,1142.3,NA,"000300.SH"
"663",0,2003-10-15,1139.015,NA,"000300.SH"
"664",0,2003-10-16,1124.371,NA,"000300.SH"
"665",0,2003-10-17,1128.099,NA,"000300.SH"
"666",0,2003-10-20,1120.359,NA,"000300.SH"
"667",0,2003-10-21,1124.543,NA,"000300.SH"
"668",0,2003-10-22,1152.83,NA,"000300.SH"
"669",0,2003-10-23,1143.713,NA,"000300.SH"
"670",0,2003-10-24,1140.034,NA,"000300.SH"
"671",0,2003-10-27,1130.456,NA,"000300.SH"
"672",0,2003-10-28,1130.705,NA,"000300.SH"
"673",0,2003-10-29,1123.223,NA,"000300.SH"
"674",0,2003-10-30,1110.799,NA,"000300.SH"
"675",0,2003-10-31,1111.617,NA,"000300.SH"
"676",0,2003-11-03,1123.48,NA,"000300.SH"
"677",0,2003-11-04,1145.168,NA,"000300.SH"
"678",0,2003-11-05,1138.913,NA,"000300.SH"
"679",0,2003-11-06,1118.919,NA,"000300.SH"
"680",0,2003-11-07,1103.777,NA,"000300.SH"
"681",0,2003-11-10,1108.027,NA,"000300.SH"
"682",0,2003-11-11,1108.89,NA,"000300.SH"
"683",0,2003-11-12,1089.306,NA,"000300.SH"
"684",0,2003-11-13,1091.708,NA,"000300.SH"
"685",0,2003-11-14,1100.016,NA,"000300.SH"
"686",0,2003-11-17,1095.945,NA,"000300.SH"
"687",0,2003-11-18,1080.997,NA,"000300.SH"
"688",0,2003-11-19,1098.051,NA,"000300.SH"
"689",0,2003-11-20,1129.132,NA,"000300.SH"
"690",0,2003-11-21,1115.469,NA,"000300.SH"
"691",0,2003-11-24,1147.589,NA,"000300.SH"
"692",0,2003-11-25,1151.543,NA,"000300.SH"
"693",0,2003-11-26,1155.265,NA,"000300.SH"
"694",0,2003-11-27,1136.018,NA,"000300.SH"
"695",0,2003-11-28,1142.975,NA,"000300.SH"
"696",0,2003-12-01,1168.507,NA,"000300.SH"
"697",0,2003-12-02,1168.402,NA,"000300.SH"
"698",0,2003-12-03,1172.469,NA,"000300.SH"
"699",0,2003-12-04,1178.653,NA,"000300.SH"
"700",0,2003-12-05,1176.661,NA,"000300.SH"
"701",0,2003-12-08,1164.427,NA,"000300.SH"
"702",0,2003-12-09,1169.277,NA,"000300.SH"
"703",0,2003-12-10,1184.676,NA,"000300.SH"
"704",0,2003-12-11,1184.634,NA,"000300.SH"
"705",0,2003-12-12,1183.107,NA,"000300.SH"
"706",0,2003-12-15,1184.674,NA,"000300.SH"
"707",0,2003-12-16,1178.35,NA,"000300.SH"
"708",0,2003-12-17,1169.412,NA,"000300.SH"
"709",0,2003-12-18,1173.397,NA,"000300.SH"
"710",0,2003-12-19,1163.64,NA,"000300.SH"
"711",0,2003-12-22,1195.437,NA,"000300.SH"
"712",0,2003-12-23,1201.081,NA,"000300.SH"
"713",0,2003-12-24,1212.333,NA,"000300.SH"
"714",0,2003-12-25,1209.06,NA,"000300.SH"
"715",0,2003-12-26,1208.523,NA,"000300.SH"
"716",0,2003-12-29,1199.254,NA,"000300.SH"
"717",0,2003-12-30,1207.098,NA,"000300.SH"
"718",0,2003-12-31,1194.744,NA,"000300.SH"
"719",0,2004-01-02,1204.613,NA,"000300.SH"
"720",0,2004-01-05,1240.467,NA,"000300.SH"
"721",0,2004-01-06,1251.135,NA,"000300.SH"
"722",0,2004-01-07,1266.268,NA,"000300.SH"
"723",0,2004-01-08,1284.338,NA,"000300.SH"
"724",0,2004-01-09,1266.406,NA,"000300.SH"
"725",0,2004-01-12,1294.684,NA,"000300.SH"
"726",0,2004-01-13,1293.184,NA,"000300.SH"
"727",0,2004-01-14,1277.961,NA,"000300.SH"
"728",0,2004-01-15,1273.616,NA,"000300.SH"
"729",0,2004-01-16,1284.296,NA,"000300.SH"
"730",0,2004-01-29,1311.947,NA,"000300.SH"
"731",0,2004-01-30,1281.334,NA,"000300.SH"
"732",0,2004-02-02,1307.267,NA,"000300.SH"
"733",0,2004-02-03,1320.996,NA,"000300.SH"
"734",0,2004-02-04,1348.864,NA,"000300.SH"
"735",0,2004-02-05,1353.851,NA,"000300.SH"
"736",0,2004-02-06,1347.221,NA,"000300.SH"
"737",0,2004-02-09,1368.841,NA,"000300.SH"
"738",0,2004-02-10,1363.062,NA,"000300.SH"
"739",0,2004-02-11,1354.749,NA,"000300.SH"
"740",0,2004-02-12,1345.658,NA,"000300.SH"
"741",0,2004-02-13,1342.335,NA,"000300.SH"
"742",0,2004-02-16,1373.3,NA,"000300.SH"
"743",0,2004-02-17,1380.365,NA,"000300.SH"
"744",0,2004-02-18,1391.355,NA,"000300.SH"
"745",0,2004-02-19,1385.978,NA,"000300.SH"
"746",0,2004-02-20,1391.095,NA,"000300.SH"
"747",0,2004-02-23,1359.239,NA,"000300.SH"
"748",0,2004-02-24,1356.314,NA,"000300.SH"
"749",0,2004-02-25,1329.442,NA,"000300.SH"
"750",0,2004-02-26,1335.863,NA,"000300.SH"
"751",0,2004-02-27,1351.61,NA,"000300.SH"
"752",0,2004-03-01,1366.914,NA,"000300.SH"
"753",0,2004-03-02,1363.194,NA,"000300.SH"
"754",0,2004-03-03,1341.215,NA,"000300.SH"
"755",0,2004-03-04,1349.848,NA,"000300.SH"
"756",0,2004-03-05,1341.758,NA,"000300.SH"
"757",0,2004-03-08,1317.296,NA,"000300.SH"
"758",0,2004-03-09,1314.167,NA,"000300.SH"
"759",0,2004-03-10,1344.989,NA,"000300.SH"
"760",0,2004-03-11,1357.843,NA,"000300.SH"
"761",0,2004-03-12,1358.514,NA,"000300.SH"
"762",0,2004-03-15,1389.676,NA,"000300.SH"
"763",0,2004-03-16,1395.365,NA,"000300.SH"
"764",0,2004-03-17,1398.017,NA,"000300.SH"
"765",0,2004-03-18,1372.163,NA,"000300.SH"
"766",0,2004-03-19,1393.571,NA,"000300.SH"
"767",0,2004-03-22,1399.55,NA,"000300.SH"
"768",0,2004-03-23,1389.52,NA,"000300.SH"
"769",0,2004-03-24,1385.374,NA,"000300.SH"
"770",0,2004-03-25,1385.862,NA,"000300.SH"
"771",0,2004-03-26,1386.477,NA,"000300.SH"
"772",0,2004-03-29,1371.7,NA,"000300.SH"
"773",0,2004-03-30,1372.049,NA,"000300.SH"
"774",0,2004-03-31,1384.954,NA,"000300.SH"
"775",0,2004-04-01,1396.632,NA,"000300.SH"
"776",0,2004-04-02,1405.918,NA,"000300.SH"
"777",0,2004-04-05,1401.97,NA,"000300.SH"
"778",0,2004-04-06,1410.428,NA,"000300.SH"
"779",0,2004-04-07,1408.774,NA,"000300.SH"
"780",0,2004-04-08,1402.771,NA,"000300.SH"
"781",0,2004-04-09,1370.276,NA,"000300.SH"
"782",0,2004-04-12,1364.681,NA,"000300.SH"
"783",0,2004-04-13,1353.83,NA,"000300.SH"
"784",0,2004-04-14,1332.075,NA,"000300.SH"
"785",0,2004-04-15,1318.852,NA,"000300.SH"
"786",0,2004-04-16,1331.082,NA,"000300.SH"
"787",0,2004-04-19,1312.002,NA,"000300.SH"
"788",0,2004-04-20,1301.086,NA,"000300.SH"
"789",0,2004-04-21,1289.654,NA,"000300.SH"
"790",0,2004-04-22,1296.435,NA,"000300.SH"
"791",0,2004-04-23,1276.307,NA,"000300.SH"
"792",0,2004-04-26,1276.949,NA,"000300.SH"
"793",0,2004-04-27,1264.344,NA,"000300.SH"
"794",0,2004-04-28,1258.112,NA,"000300.SH"
"795",0,2004-04-29,1233.6,NA,"000300.SH"
"796",0,2004-04-30,1239.72,NA,"000300.SH"
"797",0,2004-05-10,1206.586,NA,"000300.SH"
"798",0,2004-05-11,1212.575,NA,"000300.SH"
"799",0,2004-05-12,1240.016,NA,"000300.SH"
"800",0,2004-05-13,1234.578,NA,"000300.SH"
"801",0,2004-05-14,1207.261,NA,"000300.SH"
"802",0,2004-05-17,1195.189,NA,"000300.SH"
"803",0,2004-05-18,1209.609,NA,"000300.SH"
"804",0,2004-05-19,1209.579,NA,"000300.SH"
"805",0,2004-05-20,1201.713,NA,"000300.SH"
"806",0,2004-05-21,1209.213,NA,"000300.SH"
"807",0,2004-05-24,1200.789,NA,"000300.SH"
"808",0,2004-05-25,1177.712,NA,"000300.SH"
"809",0,2004-05-26,1183.013,NA,"000300.SH"
"810",0,2004-05-27,1208.682,NA,"000300.SH"
"811",0,2004-05-28,1201.721,NA,"000300.SH"
"812",0,2004-05-31,1206.841,NA,"000300.SH"
"813",0,2004-06-01,1224.105,NA,"000300.SH"
"814",0,2004-06-02,1211.932,NA,"000300.SH"
"815",0,2004-06-03,1193.554,NA,"000300.SH"
"816",0,2004-06-04,1192.776,NA,"000300.SH"
"817",0,2004-06-07,1176.263,NA,"000300.SH"
"818",0,2004-06-08,1160.331,NA,"000300.SH"
"819",0,2004-06-09,1137.546,NA,"000300.SH"
"820",0,2004-06-10,1139.51,NA,"000300.SH"
"821",0,2004-06-11,1140.528,NA,"000300.SH"
"822",0,2004-06-14,1115.406,NA,"000300.SH"
"823",0,2004-06-15,1134.898,NA,"000300.SH"
"824",0,2004-06-16,1141.093,NA,"000300.SH"
"825",0,2004-06-17,1116.504,NA,"000300.SH"
"826",0,2004-06-18,1103.403,NA,"000300.SH"
"827",0,2004-06-21,1109.391,NA,"000300.SH"
"828",0,2004-06-22,1119.882,NA,"000300.SH"
"829",0,2004-06-23,1110.319,NA,"000300.SH"
"830",0,2004-06-24,1099.903,NA,"000300.SH"
"831",0,2004-06-25,1081.958,NA,"000300.SH"
"832",0,2004-06-28,1069.506,NA,"000300.SH"
"833",0,2004-06-29,1084.617,NA,"000300.SH"
"834",0,2004-06-30,1078.485,NA,"000300.SH"
"835",0,2004-07-01,1112.389,NA,"000300.SH"
"836",0,2004-07-02,1114.945,NA,"000300.SH"
"837",0,2004-07-05,1116.416,NA,"000300.SH"
"838",0,2004-07-06,1121.284,NA,"000300.SH"
"839",0,2004-07-07,1110.624,NA,"000300.SH"
"840",0,2004-07-08,1113.027,NA,"000300.SH"
"841",0,2004-07-09,1106.915,NA,"000300.SH"
"842",0,2004-07-12,1083.178,NA,"000300.SH"
"843",0,2004-07-13,1086.815,NA,"000300.SH"
"844",0,2004-07-14,1088.779,NA,"000300.SH"
"845",0,2004-07-15,1104.007,NA,"000300.SH"
"846",0,2004-07-16,1132.799,NA,"000300.SH"
"847",0,2004-07-19,1134.501,NA,"000300.SH"
"848",0,2004-07-20,1125.876,NA,"000300.SH"
"849",0,2004-07-21,1125.662,NA,"000300.SH"
"850",0,2004-07-22,1097.859,NA,"000300.SH"
"851",0,2004-07-23,1101.599,NA,"000300.SH"
"852",0,2004-07-26,1087.268,NA,"000300.SH"
"853",0,2004-07-27,1083.398,NA,"000300.SH"
"854",0,2004-07-28,1089.52,NA,"000300.SH"
"855",0,2004-07-29,1104.167,NA,"000300.SH"
"856",0,2004-07-30,1088.677,NA,"000300.SH"
"857",0,2004-08-02,1080.55,NA,"000300.SH"
"858",0,2004-08-03,1073.583,NA,"000300.SH"
"859",0,2004-08-04,1103.551,NA,"000300.SH"
"860",0,2004-08-05,1088.814,NA,"000300.SH"
"861",0,2004-08-06,1088.241,NA,"000300.SH"
"862",0,2004-08-09,1093.479,NA,"000300.SH"
"863",0,2004-08-10,1098.586,NA,"000300.SH"
"864",0,2004-08-11,1086.077,NA,"000300.SH"
"865",0,2004-08-12,1074.817,NA,"000300.SH"
"866",0,2004-08-13,1077.245,NA,"000300.SH"
"867",0,2004-08-16,1067.596,NA,"000300.SH"
"868",0,2004-08-17,1072.51,NA,"000300.SH"
"869",0,2004-08-18,1071.827,NA,"000300.SH"
"870",0,2004-08-19,1059.198,NA,"000300.SH"
"871",0,2004-08-20,1060.229,NA,"000300.SH"
"872",0,2004-08-23,1047.212,NA,"000300.SH"
"873",0,2004-08-24,1059.42,NA,"000300.SH"
"874",0,2004-08-25,1055.526,NA,"000300.SH"
"875",0,2004-08-26,1050.995,NA,"000300.SH"
"876",0,2004-08-27,1039.238,NA,"000300.SH"
"877",0,2004-08-30,1038.344,NA,"000300.SH"
"878",0,2004-08-31,1055.97,NA,"000300.SH"
"879",0,2004-09-01,1040.055,NA,"000300.SH"
"880",0,2004-09-02,1045.369,NA,"000300.SH"
"881",0,2004-09-03,1043.537,NA,"000300.SH"
"882",0,2004-09-06,1039.668,NA,"000300.SH"
"883",0,2004-09-07,1041.485,NA,"000300.SH"
"884",0,2004-09-08,1031.606,NA,"000300.SH"
"885",0,2004-09-09,1012.556,NA,"000300.SH"
"886",0,2004-09-10,1015.151,NA,"000300.SH"
"887",0,2004-09-13,993.263,NA,"000300.SH"
"888",0,2004-09-14,1023.406,NA,"000300.SH"
"889",0,2004-09-15,1066.282,NA,"000300.SH"
"890",0,2004-09-16,1077.915,NA,"000300.SH"
"891",0,2004-09-17,1112.767,NA,"000300.SH"
"892",0,2004-09-20,1152.126,NA,"000300.SH"
"893",0,2004-09-21,1143.458,NA,"000300.SH"
"894",0,2004-09-22,1120.108,NA,"000300.SH"
"895",0,2004-09-23,1157.928,NA,"000300.SH"
"896",0,2004-09-24,1135.973,NA,"000300.SH"
"897",0,2004-09-27,1128.048,NA,"000300.SH"
"898",0,2004-09-28,1136.339,NA,"000300.SH"
"899",0,2004-09-29,1124.008,NA,"000300.SH"
"900",0,2004-09-30,1109.324,NA,"000300.SH"
"901",0,2004-10-08,1131.915,NA,"000300.SH"
"902",0,2004-10-11,1126.332,NA,"000300.SH"
"903",0,2004-10-12,1103.547,NA,"000300.SH"
"904",0,2004-10-13,1104.178,NA,"000300.SH"
"905",0,2004-10-14,1060.127,NA,"000300.SH"
"906",0,2004-10-15,1061.642,NA,"000300.SH"
"907",0,2004-10-18,1063.472,NA,"000300.SH"
"908",0,2004-10-19,1066.636,NA,"000300.SH"
"909",0,2004-10-20,1062.902,NA,"000300.SH"
"910",0,2004-10-21,1049.968,NA,"000300.SH"
"911",0,2004-10-22,1063.143,NA,"000300.SH"
"912",0,2004-10-25,1049.19,NA,"000300.SH"
"913",0,2004-10-26,1059.254,NA,"000300.SH"
"914",0,2004-10-27,1069.685,NA,"000300.SH"
"915",0,2004-10-28,1068.678,NA,"000300.SH"
"916",0,2004-10-29,1050.299,NA,"000300.SH"
"917",0,2004-11-01,1038.428,NA,"000300.SH"
"918",0,2004-11-02,1035.733,NA,"000300.SH"
"919",0,2004-11-03,1054.693,NA,"000300.SH"
"920",0,2004-11-04,1032.723,NA,"000300.SH"
"921",0,2004-11-05,1033.804,NA,"000300.SH"
"922",0,2004-11-08,1034.805,NA,"000300.SH"
"923",0,2004-11-09,1037.21,NA,"000300.SH"
"924",0,2004-11-10,1076.281,NA,"000300.SH"
"925",0,2004-11-11,1070.271,NA,"000300.SH"
"926",0,2004-11-12,1072.619,NA,"000300.SH"
"927",0,2004-11-15,1084.706,NA,"000300.SH"
"928",0,2004-11-16,1084.652,NA,"000300.SH"
"929",0,2004-11-17,1074.394,NA,"000300.SH"
"930",0,2004-11-18,1085.034,NA,"000300.SH"
"931",0,2004-11-19,1091.371,NA,"000300.SH"
"932",0,2004-11-22,1094.351,NA,"000300.SH"
"933",0,2004-11-23,1084.879,NA,"000300.SH"
"934",0,2004-11-24,1077.671,NA,"000300.SH"
"935",0,2004-11-25,1076.343,NA,"000300.SH"
"936",0,2004-11-26,1074.986,NA,"000300.SH"
"937",0,2004-11-29,1061.352,NA,"000300.SH"
"938",0,2004-11-30,1062.814,NA,"000300.SH"
"939",0,2004-12-01,1058.15,NA,"000300.SH"
"940",0,2004-12-02,1056.061,NA,"000300.SH"
"941",0,2004-12-03,1058.334,NA,"000300.SH"
"942",0,2004-12-06,1060.254,NA,"000300.SH"
"943",0,2004-12-07,1048.181,NA,"000300.SH"
"944",0,2004-12-08,1049.176,NA,"000300.SH"
"945",0,2004-12-09,1059.531,NA,"000300.SH"
"946",0,2004-12-10,1043.554,NA,"000300.SH"
"947",0,2004-12-13,1037.452,NA,"000300.SH"
"948",0,2004-12-14,1034.293,NA,"000300.SH"
"949",0,2004-12-15,1037.883,NA,"000300.SH"
"950",0,2004-12-16,1033.272,NA,"000300.SH"
"951",0,2004-12-17,1022.996,NA,"000300.SH"
"952",0,2004-12-20,1009.373,NA,"000300.SH"
"953",0,2004-12-21,1008.119,NA,"000300.SH"
"954",0,2004-12-22,1034.033,NA,"000300.SH"
"955",0,2004-12-23,1015.51,NA,"000300.SH"
"956",0,2004-12-24,1016.398,NA,"000300.SH"
"957",0,2004-12-27,1012.445,NA,"000300.SH"
"958",0,2004-12-28,1010.697,NA,"000300.SH"
"959",0,2004-12-29,1005.527,NA,"000300.SH"
"960",0,2004-12-30,1003.989,NA,"000300.SH"
"961",0,2004-12-31,1000,NA,"000300.SH"
"962",0,2005-01-04,982.794,4431977418,"000300.SH"
"963",0,2005-01-05,992.564,4529208214,"000300.SH"
"964",0,2005-01-06,983.174,3921015420,"000300.SH"
"965",0,2005-01-07,983.958,4737469399,"000300.SH"
"966",0,2005-01-10,993.879,3762932890,"000300.SH"
"967",0,2005-01-11,997.135,3704076709,"000300.SH"
"968",0,2005-01-12,996.748,3093299668,"000300.SH"
"969",0,2005-01-13,996.877,3842173302,"000300.SH"
"970",0,2005-01-14,988.306,4162921211,"000300.SH"
"971",0,2005-01-17,967.452,4249807837,"000300.SH"
"972",0,2005-01-18,974.689,4117944082,"000300.SH"
"973",0,2005-01-19,967.21,3427951271,"000300.SH"
"974",0,2005-01-20,956.245,4399350604,"000300.SH"
"975",0,2005-01-21,982.604,8152086067,"000300.SH"
"976",0,2005-01-24,998.133,8360161498,"000300.SH"
"977",0,2005-01-25,997.775,6157022374,"000300.SH"
"978",0,2005-01-26,989.928,4719440425,"000300.SH"
"979",0,2005-01-27,974.631,4094398877,"000300.SH"
"980",0,2005-01-28,969.209,3280950331,"000300.SH"
"981",0,2005-01-31,954.879,3863573594,"000300.SH"
"982",0,2005-02-01,955.951,4275706846,"000300.SH"
"983",0,2005-02-02,1006.913,10202904264,"000300.SH"
"984",0,2005-02-03,993.215,10057310335,"000300.SH"
"985",0,2005-02-04,1016.858,9549870633,"000300.SH"
"986",0,2005-02-16,1023.584,7438168198,"000300.SH"
"987",0,2005-02-17,1020.606,5513063259,"000300.SH"
"988",0,2005-02-18,1006.055,4817732089,"000300.SH"
"989",0,2005-02-21,1025.633,6052394872,"000300.SH"
"990",0,2005-02-22,1046.744,10922776830,"000300.SH"
"991",0,2005-02-23,1043.944,11231940742,"000300.SH"
"992",0,2005-02-24,1045.46,8993752186,"000300.SH"
"993",0,2005-02-25,1046.761,11489961151,"000300.SH"
"994",0,2005-02-28,1039.989,8190101348,"000300.SH"
"995",0,2005-03-01,1035.934,6288790666,"000300.SH"
"996",0,2005-03-02,1021.32,8971307887,"000300.SH"
"997",0,2005-03-03,1027.71,5582811955,"000300.SH"
"998",0,2005-03-04,1023.667,5383868109,"000300.SH"
"999",0,2005-03-07,1029.871,5316473234,"000300.SH"
"1000",0,2005-03-08,1048.987,9851274640,"000300.SH"
"1001",0,2005-03-09,1046.544,9877624291,"000300.SH"
"1002",0,2005-03-10,1022.413,8380547671,"000300.SH"
"1003",0,2005-03-11,1027.429,7654557046,"000300.SH"
"1004",0,2005-03-14,1031.026,10229428920,"000300.SH"
"1005",0,2005-03-15,1013.523,8091209214,"000300.SH"
"1006",0,2005-03-16,1003.065,7153745871,"000300.SH"
"1007",0,2005-03-17,992.863,6535061285,"000300.SH"
"1008",0,2005-03-18,978.665,6314991217,"000300.SH"
"1009",0,2005-03-21,981.893,4594519993,"000300.SH"
