"","ErrorCode","Data.CODE","Data.LASTTRADE_DATE","Data.LASTDELIVERY_DATE","Data.DLMONTH","Data.LPRICE","Data.SCCODE","Data.MARGIN","Data.PUNIT","Data.CHANGELT","Data.MFPRICE","Data.CONTRACTMULTIPLIER","Data.CDMONTHS","Data.THOURS","Data.LTDATED","Data.DDATE","Data.FTMARGINS","Data.TRADE_HISCODE","Data.CLOSE","Data.TURN","Data.OI","Data.OI_CHG","Data.PCT_CHG_SETTLEMENT","Data.DISCOUNT_RATIO","Data.DISCOUNT","Data.HIS_CLOSE","Data.HIS_OPEN","Data.HIS_HIGH","Data.HIS_LOW","Data.HIS_SETTLE","Data.HIS_PRESETTLE","Data.HIS_AVGPRICE","Data.HIS_CHANGE","Data.HIS_CHANGE_SETTLEMENT","Data.HIS_PCTCHANGE","Data.HIS_PCTCHANGE_SETTLEMENT","Data.HIS_SWING","Data.HIS_VOLUME","Data.HIS_TURNOVER","Data.HIS_OI","Data.HIS_OICHANGE","Data.ST_STOCK","Data.US_PRECLOSE","Data.US_OPEN","Data.US_HIGH","Data.US_LOW","Data.US_CLOSE","Data.US_AVGPRICE","Data.US_CHANGE","Data.US_PCTCHANGE","Data.US_TURN","Data.US_VOLUME","Data.US_AMOUNT","Data.US_SWING","Data.TBF_CVF2","Data.TBF_CVF","Data.TBF_IRR","Data.TBF_INTEREST","Data.TBF_PAYMENT","Data.TBF_DELIVERPRICE","Data.TBF_INVOICEPRICE","Data.TBF_SPREAD","Data.TBF_BASIS","Data.TBF_CTD","Time"
"1",0,"ACDH16E.CME",42443,42445,"201603",NA,"CME澳元兑加元",NA,"张",NA,"0.0001加元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ACDH16E.CME",0.9579,NA,NA,NA,NA,NA,NA,0.9579,NA,NA,0.9579,0.9556,NA,NA,0.00229999999999997,0,0.240686479698615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"2",0,"ACDH17E.CME",42807,42809,"201703",NA,"CME澳元兑加元",NA,"张",NA,"0.0001加元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ACDH17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9401,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"3",0,"ACDM16E.CME",42534,42536,"201606",NA,"CME澳元兑加元",NA,"张",NA,"0.0001加元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ACDM16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9516,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"4",0,"ACDU16E.CME",42632,42634,"201609",NA,"CME澳元兑加元",NA,"张",NA,"0.0001加元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ACDU16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9473,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"5",0,"ACDZ15E.CME",42352,42354,"201512",NA,"CME澳元兑加元",NA,"张",NA,"0.0001加元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ACDZ15E.CME",0.9604,NA,NA,NA,NA,NA,NA,0.9604,NA,NA,0.9586,0.96,NA,NA,0.000400000000000067,0,0.0416666666666736,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"6",0,"ACDZ16E.CME",42723,42725,"201612",NA,"CME澳元兑加元",NA,"张",NA,"0.0001加元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ACDZ16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9435,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"7",0,"ADH16E.CME",42443,42445,"201603",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADH16E.CME",0.7147,NA,1433,NA,NA,NA,NA,0.7147,0.719,0.7191,0.7119,0.7145,0.7199,NA,-0.00519999999999998,-0.00539999999999996,-0.722322544797886,-0.750104181136263,1.00769769069279,1602,NA,1433,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"8",0,"ADH17E.CME",42807,42809,"201703",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADH17E.CME",0.7084,NA,NA,NA,NA,NA,NA,0.7084,NA,NA,0.7084,0.7047,NA,NA,0.00370000000000004,0,0.525046118915856,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"9",0,"ADH18E.CME",43178,43180,"201803",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADH18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6973,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"10",0,"ADH19E.CME",43542,43544,"201903",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADH19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"11",0,"ADH20E.CME",43906,43908,"202003",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADH20E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6848,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"12",0,"ADM16E.CME",42534,42536,"201606",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADM16E.CME",0.7128,NA,NA,NA,NA,NA,NA,0.7128,NA,NA,0.7128,0.7116,NA,NA,0.00119999999999998,0,0.168634064080941,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"13",0,"ADM17E.CME",42905,42907,"201706",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADM17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7026,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"14",0,"ADM18E.CME",43269,43271,"201806",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADM18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6958,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"15",0,"ADM19E.CME",43633,43635,"201906",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADM19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6895,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"16",0,"ADM20E.CME",43997,43999,"202006",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADM20E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6832,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"17",0,"ADU16E.CME",42632,42634,"201609",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADU16E.CME",0.7129,NA,NA,NA,NA,NA,NA,0.7129,NA,NA,0.7129,0.7088,NA,NA,0.00409999999999999,0,0.578442437923249,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"18",0,"ADU17E.CME",42996,42998,"201709",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADU17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7007,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"19",0,"ADU18E.CME",43360,43362,"201809",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADU18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6942,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"20",0,"ADU19E.CME",43724,43726,"201909",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADU19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6879,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"21",0,"ADU20E.CME",44088,44090,"202009",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADU20E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6816,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"22",0,"ADZ15E.CME",42352,42354,"201512",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADZ15E.CME",0.718,NA,154174,NA,NA,NA,NA,0.718,0.7222,0.7226,0.7151,0.7178,0.7232,NA,-0.00519999999999998,-0.00539999999999996,-0.719026548672564,-0.746681415929198,1.04485929228198,76561,NA,154174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"23",0,"ADZ16E.CME",42723,42725,"201612",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADZ16E.CME",0.7103,NA,NA,NA,NA,NA,NA,0.7103,NA,NA,0.7103,0.7065,NA,NA,0.00380000000000003,0,0.537862703467803,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"24",0,"ADZ17E.CME",43087,43089,"201712",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADZ17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6989,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"25",0,"ADZ18E.CME",43451,43453,"201812",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADZ18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6926,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"26",0,"ADZ19E.CME",43815,43817,"201912",NA,"CME澳元兑美元",NA,"张",NA,"0.0001美元/澳元",1,"3,6,9,12","NaN","NaN",NA,NA,"ADZ19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6863,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"27",0,"AJYH16E.CME",42443,42445,"201603",NA,"CME澳元兑日元",NA,"张",NA,"0.01日元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"AJYH16E.CME",87.62,NA,NA,NA,NA,NA,NA,87.62,NA,NA,87.62,87.52,NA,NA,0.100000000000009,0,0.114259597806225,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"28",0,"AJYH17E.CME",42807,42809,"201703",NA,"CME澳元兑日元",NA,"张",NA,"0.01日元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"AJYH17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.98,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"29",0,"AJYM16E.CME",42534,42536,"201606",NA,"CME澳元兑日元",NA,"张",NA,"0.01日元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"AJYM16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"30",0,"AJYU16E.CME",42632,42634,"201609",NA,"CME澳元兑日元",NA,"张",NA,"0.01日元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"AJYU16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.24,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"31",0,"AJYZ15E.CME",42352,42354,"201512",NA,"CME澳元兑日元",NA,"张",NA,"0.01日元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"AJYZ15E.CME",88.23,NA,NA,NA,NA,NA,NA,88.23,88.76,88.76,88.13,88.15,NA,NA,0.0799999999999983,0,0.0907543959160503,0,0.714690867838922,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"32",0,"AJYZ16E.CME",42723,42725,"201612",NA,"CME澳元兑日元",NA,"张",NA,"0.01日元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"AJYZ16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"33",0,"ANEH16E.CME",42443,42445,"201603",NA,"CME澳元兑新元",NA,"张",NA,"0.0001新元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ANEH16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1048,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"34",0,"ANEH17E.CME",42807,42809,"201703",NA,"CME澳元兑新元",NA,"张",NA,"0.0001新元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ANEH17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1105,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"35",0,"ANEM16E.CME",42534,42536,"201606",NA,"CME澳元兑新元",NA,"张",NA,"0.0001新元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ANEM16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1062,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"36",0,"ANEU16E.CME",42632,42634,"201609",NA,"CME澳元兑新元",NA,"张",NA,"0.0001新元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ANEU16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1077,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"37",0,"ANEZ15E.CME",42352,42354,"201512",NA,"CME澳元兑新元",NA,"张",NA,"0.0001新元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ANEZ15E.CME",1.1041,NA,NA,NA,NA,NA,NA,1.1041,1.104,1.1069,1.1008,1.1035,NA,NA,0.000600000000000156,0,0.0543724512913599,0,0.552786588128681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"38",0,"ANEZ16E.CME",42723,42725,"201612",NA,"CME澳元兑新元",NA,"张",NA,"0.0001新元/澳元",1,"3,6,9,12中最近的6个月份","NaN","NaN",NA,NA,"ANEZ16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1091,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"39",0,"BIQH16E.CME",42447,0,"201603",NA,"CME迷你纳斯达克生物指数期货",NA,"张",NA,"0.05指数点",1,"3,6,9,12中的最近2个合约月份","NaN","NaN",NA,NA,"BIQH16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"40",0,"BIQZ15E.CME",42356,0,"201512",NA,"CME迷你纳斯达克生物指数期货",NA,"张",NA,"0.05指数点",1,"3,6,9,12中的最近2个合约月份","NaN","NaN",NA,NA,"BIQZ15E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"41",0,"BPH16E.CME",42443,42445,"201603",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPH16E.CME",1.5114,NA,4262,NA,NA,NA,NA,1.5114,1.5191,1.5196,1.5112,1.5119,1.5194,NA,-0.00800000000000001,-0.00750000000000006,-0.526523627747796,-0.493615901013562,0.555592301078111,386,NA,4262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"42",0,"BPH17E.CME",42807,42809,"201703",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPH17E.CME",NA,NA,4,NA,NA,NA,NA,NA,1.5158,1.5158,1.5158,1.5158,1.5229,NA,NA,-0.00709999999999988,NA,-0.466215772539227,0,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"43",0,"BPH18E.CME",43178,43180,"201803",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPH18E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.5215,1.5215,1.5215,1.5215,1.5283,NA,NA,-0.00679999999999992,NA,-0.444938820912119,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"44",0,"BPH19E.CME",43542,43544,"201903",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPH19E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.528,1.528,1.528,1.528,1.5345,NA,NA,-0.00649999999999995,NA,-0.423590746171388,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"45",0,"BPH20E.CME",43906,43908,"202003",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPH20E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.5345,1.5345,1.5345,1.5345,1.5408,NA,NA,-0.00629999999999997,NA,-0.408878504672895,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"46",0,"BPM16E.CME",42534,42536,"201606",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPM16E.CME",1.5134,NA,305,NA,NA,NA,NA,1.5134,1.516,1.5182,1.5134,1.5123,1.5198,NA,-0.00639999999999996,-0.00750000000000006,-0.421108040531646,-0.49348598499803,0.317397341797257,2,NA,305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"47",0,"BPM17E.CME",42905,42907,"201706",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPM17E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.5172,1.5172,1.5172,1.5172,1.5243,NA,NA,-0.00709999999999988,NA,-0.46578757462441,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"48",0,"BPM18E.CME",43269,43271,"201806",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPM18E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.5231,1.5231,1.5231,1.5231,1.5299,NA,NA,-0.00680000000000014,NA,-0.444473494999682,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"49",0,"BPM19E.CME",43633,43635,"201906",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPM19E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.5297,1.5297,1.5297,1.5297,1.5361,NA,NA,-0.00639999999999996,NA,-0.416639541696502,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"50",0,"BPM20E.CME",43997,43999,"202006",NA,"CME英镑兑美元",NA,"张",NA,"0.0001美元/英镑",1,"3,6,9,12","NaN","NaN",NA,NA,"BPM20E.CME",NA,NA,0,NA,NA,NA,NA,NA,1.5362,1.5362,1.5362,1.5362,1.5423,NA,NA,-0.00609999999999999,NA,-0.395513194579524,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
