"","x"
"126",0.000626412299788809
"127",0.000973075739322277
"128",0.00116892472804649
"129",0.00422780098143215
"130",0.000380461238674939
"131",0.000367562716812828
"132",0.000420046539623612
"133",0.000155715833680006
"134",0.000823669953642191
"135",0.000443403928928964
"136",0.000912214644184147
"137",0.000582655100550811
"138",0.00107304428328547
"139",0.000779898008781546
"140",0.00191220585745133
"141",0.000716403574843676
"142",0.000457850550373551
"143",0.00158247589843506
"144",0.000743677561431778
"145",0.00261841202343474
"146",0.000301189075376596
"147",0.00091220944187185
"148",0.00391956918368361
"149",0.00111810208698091
"150",0.00167997290133456
"151",8.43369326872612e-05
"152",0.000504188970373226
"153",0.000310656081070391
"154",0.000297100326247344
"155",0.000629495909351566
"156",0.00201521067151194
"157",0.000695722710383321
"158",0.00021633135065622
"159",0.000230728780021556
"160",0.00141256005331205
"161",0.000653788025703489
"162",0.000773799311917762
"163",0.0010467467587144
"164",0.00111411959706711
"165",0.000908145853607459
"166",0.000566003771715438
"167",0.000721358723414146
"168",0.00144773181823367
"169",0.00053250644125988
"170",0.000781506208600475
"171",0.00175133280000408
"172",0.000470789482255779
"173",0.000515991876385388
"174",0.000138436300458135
"175",0.000946972315149747
"176",0.000536531172250715
"177",0.000336841910526068
"178",0.00023253168029546
"179",0.000553133105019825
"180",0.00141485551272268
"181",0.000404176712379462
"182",0.000469491873576049
"183",0.000347638873571784
"184",0.000637847483176358
"185",0.000457867962627673
"186",0.000347992190015859
"187",0.000493753801458933
"188",0.00142255355591863
"189",0.00170502980843003
"190",0.000469487822792957
"191",0.000560333790236333
"192",0.000571961534467455
"193",0.000434673412550409
"194",0.00146460046434266
"195",0.000961223967803132
"196",0.000462452705211259
"197",0.000807137846206417
"198",0.00061694272334387
"199",0.00141637142386251
"200",0.00197010085627639
"201",9.45028239454519e-05
"202",0.000769965669782203
"203",0.000394973630808817
"204",0.000492178130168252
"205",0.000831134518902637
"206",0.000418269898333925
"207",0.000157187661103028
"208",0.000239494681711763
"209",0.00632243839142257
"210",0.000450590594381972
"211",0.000278583281686481
"212",0.000536288087942631
"213",0.000524705021693319
"214",0.000554206248515122
"215",0.00370062683820562
"216",0.00148525846263116
"217",0.000148893816246112
"218",0.00186861916207643
"219",0.0010000597117197
"220",0.000751888522569133
"221",0.000836522337760548
"222",0.00197189870835436
"223",0.000626992610341472
"224",0.000498284785099471
"225",0.00530881024808444
"226",0.000351764102914584
"227",0.000321747385148009
"228",0.000397240574829998
"229",0.00186874481324961
"230",0.000538506406801147
"231",0.00478333181960941
"232",0.00108298298127426
"233",0.00411834976821096
"234",0.00639940732739478
"235",0.0005778559518521
"236",0.00113591391079715
"237",0.000386094734792559
"238",0.002103575842544
"239",0.00420996728628293
"240",0.00158717339113943
"241",0.00126483903497324
"242",0.00154438116307911
"243",0.00613001458143421
"244",0.000766720898253649
"245",0.00407724018750703
"246",0.00164923253095592
"247",0.00436916418663563
"248",0.00118608473324476
"249",0.000310034518488131
"250",0.00208495105680527
"251",0.000737908384028823
"252",0.10450123253619
"253",0.00394453620071698
"254",0.00588159593544639
"255",0.0238937408644648
"256",0.00227910023141123
"257",0.00100370187633072
"258",0.000527267891345825
"259",0.0016730795933357
"260",0.00735006437223088
"261",0.114672314552455
"262",0.000868714404231999
"263",0.00194032188376352
"264",0.000184887247930305
"265",0.00479523859458543
"266",0.0029156629374631
"267",0.000865146413352523
"268",0.0061485675055087
"269",0.00909405791291415
"270",0.000978887660691382
"271",0.000759695566900588
"272",0.00965238226924443
"273",0.00442549934536391
"274",0.00230459275212724
"275",0.000962474170737822
"276",0.000521589641636069
"277",0.00124097461374919
"278",0.00878005090277151
"279",0.00125696502016138
"280",0.00153524100056229
"281",0.0150188156307459
"282",0.0588862813730081
"283",0.00375899961997888
"284",0.000314100672033983
"285",0.00426592291720134
"286",0.00694096813243248
"287",0.00264864631812401
"288",0.000833496657935218
"289",0.00328704618204144
"290",0.000818811587900005
"291",0.00130871378027902
"292",0.0804400508734112
"293",0.00103814730334754
"294",0.0947181165485553
"295",0.00590779367722878
"296",0.00428245235736214
"297",0.00153943923473314
"298",0.0150536388629441
